"Response","id","cluster","AcceptedCmp5","UserSpecificClusterAttributes","PurchasesSpecificClusteringData","ChannelSpecificClusteringData","CampaignSpecificClusteringData"
"false",2002,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 1, Teens: 2, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: low, Gold: middle, Recency: 90, NumDeals: 7}","{Web: 2, Catalog: 5, Store: 5, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",2003,"cluster_6","false","{Age: adult, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: high, Fruit: low, Meat: middle, Fish: middle, Sweets: middle, Gold: high, Recency: 90, NumDeals: 3}","{Web: 9, Catalog: 10, Store: 4, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: true}"
"false",2004,"cluster_6","false","{Age: mature, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: high, Fruit: high, Meat: high, Fish: high, Sweets: middle, Gold: high, Recency: 90, NumDeals: 1}","{Web: 4, Catalog: 10, Store: 5, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2005,"cluster_6","false","{Age: mature, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: high, Fruit: high, Meat: high, Fish: high, Sweets: middle, Gold: high, Recency: 90, NumDeals: 1}","{Web: 4, Catalog: 10, Store: 5, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2006,"cluster_22","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: high, Sweets: middle, Gold: bottom, Recency: 90, NumDeals: 3}","{Web: 5, Catalog: 1, Store: 7, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2007,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 2, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 90, NumDeals: 7}","{Web: 5, Catalog: 1, Store: 6, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"true",2008,"cluster_22","false","{Age: adult, Ed: 2n Cycle, Marital: Divorced, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: low, Fish: middle, Sweets: middle, Gold: high, Recency: 90, NumDeals: 2}","{Web: 9, Catalog: 7, Store: 10, WebVisits: 7}","{Cmp1: false, Cmp2: true, Cmp3: false, Cmp4: true, Cmp5: false, Response: true}"
"false",2009,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 90, NumDeals: 4}","{Web: 6, Catalog: 2, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2010,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 2}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2011,"cluster_22","false","{Age: mature, Ed: Graduation, Marital: Divorced, Inc.: middle, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SA, Complain: false}","{Wine: high, Fruit: low, Meat: low, Fish: low, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 1}","{Web: 2, Catalog: 3, Store: 13, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: true, Cmp5: false, Response: false}"
"false",2012,"cluster_11","false","{Age: mature, Ed: Graduation, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q1, Country: CA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 4}","{Web: 3, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2013,"cluster_6","true","{Age: mature, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: middle, Fruit: high, Meat: low, Fish: middle, Sweets: high, Gold: top, Recency: 91, NumDeals: 1}","{Web: 4, Catalog: 8, Store: 5, WebVisits: 1}","{Cmp1: true, Cmp2: false, Cmp3: true, Cmp4: false, Cmp5: true, Response: false}"
"false",2014,"cluster_22","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: low, Sweets: middle, Gold: low, Recency: 91, NumDeals: 2}","{Web: 3, Catalog: 2, Store: 9, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2015,"cluster_11","false","{Age: mature, Ed: Graduation, Marital: Single, Inc.: high, Kids: 1, Teens: 0, Enrollm.: Q4, Country: IND, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 1}","{Web: 1, Catalog: 1, Store: 2, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2016,"cluster_11","false","{Age: adult, Ed: PhD, Marital: Single, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2017,"cluster_22","false","{Age: adv_age, Ed: Graduation, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: low, Sweets: low, Gold: bottom, Recency: 91, NumDeals: 2}","{Web: 11, Catalog: 2, Store: 10, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2018,"cluster_11","false","{Age: adv_age, Ed: PhD, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 2}","{Web: 9, Catalog: 1, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2019,"cluster_11","false","{Age: adult, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 91, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2020,"cluster_11","false","{Age: adult, Ed: 2n Cycle, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: bottom, Gold: middle, Recency: 91, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2021,"cluster_11","false","{Age: adult, Ed: 2n Cycle, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: low, Sweets: bottom, Gold: middle, Recency: 91, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 4, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2022,"cluster_22","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 2, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 91, NumDeals: 3}","{Web: 6, Catalog: 2, Store: 8, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2023,"cluster_6","true","{Age: adult, Ed: Graduation, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: top, Fish: top, Sweets: high, Gold: high, Recency: 91, NumDeals: 1}","{Web: 4, Catalog: 7, Store: 11, WebVisits: 2}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",2024,"cluster_6","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: middle, Fish: bottom, Sweets: low, Gold: bottom, Recency: 91, NumDeals: 1}","{Web: 4, Catalog: 8, Store: 10, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2025,"cluster_22","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: top, Kids: 0, Teens: 1, Enrollm.: Q1, Country: US, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: bottom, Sweets: low, Gold: high, Recency: 91, NumDeals: 2}","{Web: 11, Catalog: 4, Store: 9, WebVisits: 5}","{Cmp1: true, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2026,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 2}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2027,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Divorced, Inc.: bottom, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 91, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 2, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2028,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: GER, Complain: false}","{Wine: low, Fruit: low, Meat: middle, Fish: low, Sweets: low, Gold: top, Recency: 92, NumDeals: 1}","{Web: 2, Catalog: 11, Store: 5, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2029,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Single, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SA, Complain: false}","{Wine: low, Fruit: low, Meat: middle, Fish: low, Sweets: low, Gold: top, Recency: 92, NumDeals: 1}","{Web: 2, Catalog: 11, Store: 5, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2030,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 2}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 5}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2031,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2032,"cluster_11","false","{Age: adult, Ed: Master, Marital: Divorced, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 2}","{Web: 5, Catalog: 0, Store: 4, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2033,"cluster_5","false","{Age: adv_age, Ed: PhD, Marital: Together, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: GER, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 2}","{Web: 3, Catalog: 2, Store: 10, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2034,"cluster_5","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: low, Meat: middle, Fish: bottom, Sweets: high, Gold: middle, Recency: 92, NumDeals: 2}","{Web: 7, Catalog: 3, Store: 5, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2035,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 4}","{Web: 5, Catalog: 1, Store: 5, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2036,"cluster_11","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: low, Kids: 0, Teens: 1, Enrollm.: Q3, Country: GER, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: low, Recency: 92, NumDeals: 5}","{Web: 7, Catalog: 1, Store: 6, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2037,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 92, NumDeals: 1}","{Web: 2, Catalog: 1, Store: 2, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2038,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: bottom, Meat: low, Fish: bottom, Sweets: bottom, Gold: middle, Recency: 92, NumDeals: 2}","{Web: 7, Catalog: 2, Store: 10, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2039,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Single, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 1}","{Web: 1, Catalog: 0, Store: 3, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2040,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Together, Inc.: low, Kids: 1, Teens: 0, Enrollm.: Q2, Country: AUS, Complain: false}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 1}","{Web: 2, Catalog: 0, Store: 2, WebVisits: 10}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2041,"cluster_6","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q2, Country: SP, Complain: false}","{Wine: middle, Fruit: middle, Meat: high, Fish: low, Sweets: bottom, Gold: middle, Recency: 92, NumDeals: 1}","{Web: 3, Catalog: 11, Store: 9, WebVisits: 1}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2042,"cluster_5","false","{Age: young_mat, Ed: Graduation, Marital: Single, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q2, Country: US, Complain: false}","{Wine: low, Fruit: low, Meat: low, Fish: middle, Sweets: middle, Gold: high, Recency: 92, NumDeals: 1}","{Web: 5, Catalog: 4, Store: 8, WebVisits: 4}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2043,"cluster_22","false","{Age: mature, Ed: Basic, Marital: Married, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q1, Country: SP, Complain: false}","{Wine: low, Fruit: high, Meat: low, Fish: top, Sweets: high, Gold: low, Recency: 92, NumDeals: 6}","{Web: 11, Catalog: 2, Store: 8, WebVisits: 9}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2044,"cluster_6","false","{Age: adv_age, Ed: Graduation, Marital: Widow, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q1, Country: AUS, Complain: false}","{Wine: middle, Fruit: low, Meat: low, Fish: bottom, Sweets: high, Gold: high, Recency: 92, NumDeals: 2}","{Web: 4, Catalog: 5, Store: 4, WebVisits: 2}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2045,"cluster_22","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: CA, Complain: false}","{Wine: high, Fruit: middle, Meat: middle, Fish: middle, Sweets: high, Gold: high, Recency: 92, NumDeals: 3}","{Web: 10, Catalog: 4, Store: 9, WebVisits: 7}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2046,"cluster_6","true","{Age: adult, Ed: Graduation, Marital: Married, Inc.: top, Kids: 0, Teens: 0, Enrollm.: Q4, Country: SP, Complain: false}","{Wine: low, Fruit: middle, Meat: top, Fish: top, Sweets: low, Gold: low, Recency: 92, NumDeals: 1}","{Web: 5, Catalog: 8, Store: 12, WebVisits: 3}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: true, Response: false}"
"false",2047,"cluster_22","false","{Age: adv_age, Ed: Master, Marital: Married, Inc.: middle, Kids: 0, Teens: 1, Enrollm.: Q4, Country: SA, Complain: false}","{Wine: high, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: high, Recency: 92, NumDeals: 7}","{Web: 9, Catalog: 6, Store: 9, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2048,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SP, Complain: true}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 3}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2049,"cluster_11","false","{Age: adv_age, Ed: Graduation, Marital: Married, Inc.: low, Kids: 1, Teens: 1, Enrollm.: Q4, Country: SA, Complain: true}","{Wine: bottom, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: bottom, Recency: 92, NumDeals: 3}","{Web: 2, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2050,"cluster_11","false","{Age: adv_age, Ed: 2n Cycle, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SA, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: bottom, Sweets: low, Gold: bottom, Recency: 92, NumDeals: 2}","{Web: 3, Catalog: 1, Store: 5, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2051,"cluster_11","false","{Age: adv_age, Ed: 2n Cycle, Marital: Together, Inc.: low, Kids: 0, Teens: 0, Enrollm.: Q3, Country: SP, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: bottom, Sweets: low, Gold: bottom, Recency: 92, NumDeals: 2}","{Web: 3, Catalog: 1, Store: 5, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2052,"cluster_11","false","{Age: mature, Ed: 2n Cycle, Marital: Married, Inc.: bottom, Kids: 1, Teens: 0, Enrollm.: Q3, Country: IND, Complain: false}","{Wine: bottom, Fruit: low, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 92, NumDeals: 2}","{Web: 3, Catalog: 0, Store: 3, WebVisits: 8}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
"false",2053,"cluster_11","false","{Age: adult, Ed: Graduation, Marital: Married, Inc.: middle, Kids: 1, Teens: 1, Enrollm.: Q3, Country: AUS, Complain: false}","{Wine: low, Fruit: bottom, Meat: bottom, Fish: bottom, Sweets: bottom, Gold: low, Recency: 92, NumDeals: 4}","{Web: 5, Catalog: 1, Store: 5, WebVisits: 6}","{Cmp1: false, Cmp2: false, Cmp3: false, Cmp4: false, Cmp5: false, Response: false}"
